,AscensionNum,AlignmentScore,Location
3714,TX-DSHS-0245,7832.0,USA
3715,TX-DSHS-0279,7781.0,USA
3716,KMS1,8105.0,Yunnan
3717,OS671-CV150,7075.0,Nigeria
3718,BL-UHB-42174724-2,8104.0,Switzerland
3719,BL-UHB-42179323,8085.0,Switzerland
3720,BL-UHB-42183868,7219.0,Switzerland
3721,BS-UHB-42186169,8104.0,Switzerland
3722,BS-UHB-42187348,8104.0,Switzerland
3723,BS-UHB-42189582,8104.0,Switzerland
3724,BS-UHB-42190507,7889.0,Switzerland
3725,BS-UHB-42191430,8103.0,Switzerland
3726,BS-UHB-42192010,8104.0,Switzerland
3727,BL-UHB-42193250,8105.0,Switzerland
3728,AG-UHB-42195061,8098.0,Switzerland
3729,BS-UHB-42196052,8105.0,Switzerland
3730,BS-UHB-42198574,7893.0,Switzerland
3731,BL-UHB-42199737,8104.0,Switzerland
3732,BS-UHB-42200131,8102.0,Switzerland
3733,BS-UHB-42201474,8104.0,Switzerland
3734,BL-UHB-42202153,7959.0,Switzerland
3735,BS-UHB-42203163,7665.0,Switzerland
3736,BS-UHB-42204170,8104.0,Switzerland
3737,20164010104,6768.0,England
3738,MH-IGIB-B2,7557.0,India
3739,D-NVRL-72IRL07564,8100.0,Ireland
3740,WD-NVRL-72IRL14394,8100.0,Ireland
3741,AK-PHL1699,7809.0,USA
3742,AK-PHL779,7301.0,USA
3743,TG-CDFD-C1131,7914.0,India
3744,TG-CDFD-C1845,6662.0,India
3745,TG-CDFD-C3308,7669.0,India
3746,TG-CDFD-N5246,7681.0,India
3747,VA-DCLS-1222,8103.0,USA
3748,VA-DCLS-1073,8105.0,USA
3749,31B,8104.0,UnitedArabEmirates
3750,MGI-G873,8104.0,Malaysia
3751,BHRT-24B36E2,8104.0,England
3752,TG-CCMB-GC8,8101.0,India
3753,TG-CCMB-X111,8101.0,India
3754,ABR-IZSGC-TE4884,8069.0,Italy
3755,LOM-IZSGC-TE35532,8068.0,Italy
3756,ABR-IZSGC-TE82840,8037.0,Italy
3757,NY-Wadsworth-11460-01,8104.0,USA
3758,SC-DHEC-0546,8105.0,USA
3759,RJ-DCVN2,8105.0,Brazil
3760,LA-ALSR-0165-NBG,8102.0,USA
3761,SC-DHEC-0203,8102.0,USA
3762,IME-WH03,8106.0,Wuhan
3763,NORW-EE563,8103.0,England
3764,CVR3972,8104.0,Scotland
3765,BRIS-133D0C,8104.0,England
3766,BIRM-60244,8103.0,England
3767,BIRM-637BB,8104.0,England
3768,NORW-EE590,8103.0,England
3769,BIRM-60E40,8102.0,England
3770,PORT-2D3A8E,8105.0,England
3771,ALDP-98A64F,8105.0,England
3772,BIRM-61B2A,7544.0,England
3773,ALDP-9805C4,8105.0,England
3774,ALDP-9846EB,8105.0,England
3775,BIRM-60CFB,8105.0,England
3776,BIRM-61EB8,8105.0,England
3777,BIRM-62AB3,8103.0,England
3778,HECH-259A53E,8103.0,England
3779,EDB5456,8103.0,Scotland
3780,PHWC-169F70,8101.0,Wales
3781,KRISP-K002744,8104.0,SouthAfrica
3782,KRISP-K002770,8102.0,SouthAfrica
3783,KRISP-K002796,8104.0,SouthAfrica
3784,MI-MDHHS-SC21696,8051.0,USA
3785,MI-MDHHS-SC21721,8102.0,USA
3786,MI-MDHHS-SC21747,7501.0,USA
3787,MI-MDHHS-SC21772,8077.0,USA
3788,VA-DCLS-1113,8103.0,USA
3789,VA-DCLS-1248,7867.0,USA
3790,JI-ITD-4859V,8103.0,Indonesia
3791,MD-H12-63,8105.0,Spain
3792,MD-H12-93,8104.0,Spain
3793,MD-HLP-40,8103.0,Spain
3794,MD-HLP-68,8105.0,Spain
3795,MD-H12-R11,8105.0,Spain
3796,MD-HLP-R90,8104.0,Spain
3797,WA-S2789,8102.0,USA
3798,MN-MDH-1575,8105.0,USA
3799,MN-MDH-1600,8105.0,USA
3800,MN-MDH-1625,8104.0,USA
3801,QLD1005,8103.0,Australia
3802,QLD1011,8105.0,Australia
3803,QEUH-9904A6,8100.0,England
3804,QEUH-98FE51,7809.0,Scotland
3805,QEUH-96E070,8103.0,England
3806,QEUH-96EB42,8103.0,England
3807,QEUH-96E4DE,8103.0,NorthernIreland
3808,QEUH-96DFFC,8104.0,England
3809,QEUH-96E9A2,8103.0,England
3810,QEUH-96E8F0,8104.0,Scotland
3811,QEUH-96EBF7,8102.0,Scotland
3812,QEUH-96F358,8103.0,England
3813,QEUH-96F5CB,8105.0,England
3814,QEUH-96DF38,8104.0,England
3815,QEUH-96DA37,8105.0,NorthernIreland
3816,QEUH-96CC32,8103.0,NorthernIreland
3817,QEUH-96DB9E,8105.0,NorthernIreland
3818,QEUH-96C801,7361.0,England
3819,QEUH-96CA47,8102.0,NorthernIreland
3820,QEUH-96CBF9,7969.0,NorthernIreland
3821,QEUH-96C643,8103.0,England
3822,QEUH-96C41C,8105.0,NorthernIreland
3823,QEUH-96C18E,8100.0,England
3824,QEUH-96C40D,8105.0,England
3825,QEUH-96C28B,7830.0,Scotland
3826,QEUH-96C6CB,8103.0,Scotland
3827,QEUH-969A0E,8100.0,England
3828,QEUH-9699A7,8103.0,NorthernIreland
3829,QEUH-965668,8102.0,England
3830,QEUH-969761,8105.0,NorthernIreland
3831,QEUH-9699F2,8105.0,NorthernIreland
3832,QEUH-965282,8103.0,England
3833,QEUH-969A59,8104.0,NorthernIreland
3834,QEUH-964E61,8105.0,Scotland
3835,QEUH-9657A1,8102.0,Scotland
3836,QEUH-9652FB,8104.0,England
3837,QEUH-964A8B,7754.0,England
3838,QEUH-96BD12,8105.0,England
3839,QEUH-96AB55,8105.0,NorthernIreland
3840,QEUH-96B556,8102.0,England
3841,QEUH-96B86C,8103.0,NorthernIreland
3842,QEUH-96B90F,8105.0,NorthernIreland
3843,QEUH-96B477,8104.0,England
3844,QEUH-96BB45,8105.0,England
3845,QEUH-96A92E,8103.0,NorthernIreland
3846,QEUH-96BB72,8104.0,England
3847,QEUH-96AB64,8103.0,NorthernIreland
3848,QEUH-963E44,8104.0,England
3849,QEUH-963020,8103.0,NorthernIreland
3850,QEUH-963B2F,8105.0,England
3851,QEUH-963DCF,7877.0,England
3852,QEUH-9635B8,8104.0,NorthernIreland
3853,QEUH-962012,8104.0,England
3854,QEUH-961FDA,8102.0,Scotland
3855,QEUH-9624DA,8104.0,England
3856,QEUH-96349D,7844.0,England
3857,QEUH-962DC0,8100.0,England
3858,QEUH-961F61,8101.0,Scotland
3859,QEUH-9636F1,8104.0,England
3860,QEUH-963433,8104.0,England
3861,QEUH-96215B,8105.0,NorthernIreland
3862,QEUH-963345,8102.0,Scotland
3863,QEUH-961F34,8101.0,Scotland
3864,QEUH-960348,8100.0,England
3865,QEUH-95FBDB,8104.0,England
3866,QEUH-961189,8102.0,Scotland
3867,QEUH-9607E2,8103.0,NorthernIreland
3868,QEUH-96105F,8103.0,England
3869,QEUH-960858,8104.0,England
3870,QEUH-9605F7,8105.0,England
3871,QEUH-96074C,8100.0,England
3872,QEUH-960700,8103.0,England
3873,QEUH-960C5C,8103.0,England
3874,QEUH-9608A3,8103.0,England
3875,QEUH-53983E,8105.0,England
3876,QEUH-5528A8,8105.0,England
3877,QEUH-539E96,8105.0,England
3878,QEUH-537F1D,8105.0,England
3879,QEUH-535B93,7838.0,England
3880,QEUH-95F081,8101.0,England
3881,QEUH-95F528,7834.0,England
3882,QEUH-95F9A4,8102.0,Scotland
3883,QEUH-95EB36,8101.0,NorthernIreland
3884,QEUH-95EF67,7568.0,England
3885,QEUH-95F2A9,8104.0,England
3886,QEUH-95EB90,8103.0,NorthernIreland
3887,QEUH-95F054,7832.0,England
3888,QEUH-95FB44,8104.0,England
3889,QEUH-95EA2A,8102.0,Scotland
3890,QEUH-95F643,8104.0,England
3891,QEUH-943493,8103.0,NorthernIreland
3892,QEUH-9435AF,8102.0,Scotland
3893,QEUH-943AFB,7498.0,England
3894,QEUH-941170,8103.0,England
3895,QEUH-8A42F1,8104.0,NorthernIreland
3896,QEUH-87CC03,8105.0,NorthernIreland
3897,QEUH-8B3909,8105.0,England
3898,QEUH-884804,8105.0,England
3899,QEUH-898560,8103.0,England
3900,QEUH-8830EF,8105.0,England
3901,QEUH-897622,8104.0,England
3902,QEUH-7CBF67,8104.0,England
3903,QEUH-7EEE43,8102.0,England
3904,QEUH-7C9048,8104.0,England
3905,QEUH-7B4031,7972.0,England
3906,QEUH-7EE8DC,8105.0,England
3907,QEUH-7B8F9A,8105.0,England
3908,QEUH-755533,8105.0,Scotland
3909,QEUH-79CD65,8104.0,NorthernIreland
3910,QEUH-7A4C03,8103.0,NorthernIreland
3911,QEUH-788986,8105.0,England
3912,QEUH-788458,7305.0,England
3913,QEUH-7A8540,8104.0,England
3914,QEUH-797A27,7804.0,England
3915,QEUH-795DB7,8105.0,England
3916,QEUH-785567,8104.0,England
3917,QEUH-77FB5F,8104.0,England
3918,QEUH-5F0AC4,8104.0,England
3919,QEUH-5EF9E9,8105.0,England
3920,QEUH-5E4744,7336.0,Scotland
3921,QEUH-5E751A,8104.0,England
3922,QEUH-5DEA44,8104.0,England
3923,QEUH-544733,8104.0,England
3924,QEUH-54CC78,8105.0,England
3925,QEUH-54BA06,8104.0,England
3926,115,8103.0,Latvia
3927,20-08939,8103.0,Sweden
3928,20-52567,8105.0,Sweden
3929,TX-DSHS-0312,7816.0,USA
3930,SP-315,8101.0,Brazil
3931,CRIE4924360,8104.0,Russia
3932,QEUH-963F7E,8104.0,Scotland
3933,QEUH-9640D4,8102.0,Scotland
3934,QEUH-95E4FF,8103.0,Scotland
3935,QEUH-96E386,8104.0,Scotland
3936,QEUH-96F024,8102.0,Scotland
3937,QEUH-96E91B,8102.0,Scotland
3938,QEUH-96CCD8,8101.0,Scotland
3939,QEUH-96CD6C,8101.0,Scotland
3940,QEUH-96D800,8102.0,Scotland
3941,QEUH-96D7D6,8104.0,Scotland
3942,QEUH-96D67F,8102.0,Scotland
3943,QEUH-96AC34,7563.0,Scotland
3944,QEUH-96B635,8102.0,Scotland
3945,MD-MDH-0169,8103.0,USA
3946,NY-WC-13741-01,8104.0,USA
3947,NOTT-112FFE,8105.0,England
3948,OXON-B294E,8105.0,England
3949,OXON-B2CCD,8105.0,England
3950,OXON-B2F88,8104.0,England
3951,OXON-B33B8,8103.0,England
3952,OXON-B36FB,8105.0,England
3953,OXON-B3BCF,8105.0,England
3954,OXON-B4135,8104.0,England
3955,OXON-B445A,8085.0,England
3956,OXON-B48C7,8105.0,England
3957,OXON-B4CE9,8105.0,England
3958,PORT-2D3471,8102.0,England
3959,SHEF-C51F5,8103.0,England
3960,SHEF-CDD62,8103.0,England
3961,CVR4006,8103.0,Scotland
3962,CVR4064,8103.0,Scotland
3963,PHWC-16A14C,8103.0,Wales
3964,PHWC-16A2FE,8103.0,Wales
3965,PHWC-16A49E,8102.0,Wales
3966,NM-NMDOH-2020134989,7874.0,USA
3967,LA-CDC-1266,8105.0,USA
3968,LA-CDC-1291,8105.0,USA
3969,LA-CDC-2153,8105.0,USA
3970,KRISP-K002534,7670.0,SouthAfrica
3971,KRISP-K002566,8103.0,SouthAfrica
3972,KRISP-K002592,8103.0,SouthAfrica
3973,KRISP-K002618,7986.0,SouthAfrica
3974,KRISP-K002644,8105.0,SouthAfrica
3975,KRISP-K002673,8105.0,SouthAfrica
3976,KRISP-K002704,8105.0,SouthAfrica
3977,BL-ETHZ-250077,8104.0,Switzerland
3978,BE-ETHZ-250116,8104.0,Switzerland
3979,AR-CDC-0837,8102.0,USA
3980,CA-CDC-4698,8102.0,USA
3981,CA-CDC-4729,8103.0,USA
3982,QC-LSPQ-L00214081,8012.0,Canada
3983,QC-LSPQ-L00216503,8023.0,Canada
3984,QC-LSPQ-L00218310,8104.0,Canada
3985,QC-LSPQ-L00220634,8105.0,Canada
3986,QC-LSPQ-L00224827,8105.0,Canada
3987,QC-LSPQ-L00226624,8105.0,Canada
3988,QC-LSPQ-L00228687,8105.0,Canada
3989,QC-LSPQ-L00229674,8104.0,Canada
3990,QC-LSPQ-L00230637,8105.0,Canada
3991,QC-LSPQ-L00231277,8103.0,Canada
3992,QC-LSPQ-L00232097,8105.0,Canada
3993,QC-LSPQ-L00232917,8104.0,Canada
3994,QC-LSPQ-L00233496,8105.0,Canada
3995,QC-LSPQ-L00234302,8105.0,Canada
3996,QC-LSPQ-L00234872,8105.0,Canada
3997,QC-LSPQ-L00235558,7758.0,Canada
3998,QC-LSPQ-L00236385,8102.0,Canada
3999,QC-LSPQ-L00236805,8105.0,Canada
4000,QC-LSPQ-L00237352,7847.0,Canada
4001,QC-LSPQ-L00237930,8105.0,Canada
4002,QC-LSPQ-L00238888,8105.0,Canada
4003,QC-LSPQ-L00239407,8103.0,Canada
4004,QC-LSPQ-L00240811,7321.0,Canada
4005,QC-LSPQ-L00241965,8104.0,Canada
4006,QC-LSPQ-L00242547,8033.0,Canada
4007,QC-LSPQ-L00243222,8104.0,Canada
4008,QC-LSPQ-L00243746,8105.0,Canada
4009,England,8105.0,cat
4010,894,8106.0,Singapore
4011,ANC-INS-083,8104.0,Peru
4012,ICA-INS-109,8104.0,Peru
4013,CAL-INS-137,8019.0,Peru
4014,ARE-INS-164,8104.0,Peru
4015,WI-UW-1215,8104.0,USA
4016,WI-UW-1240,8102.0,USA
4017,WI-UW-1266,8103.0,USA
4018,WI-UW-1291,8102.0,USA
4019,WI-UW-1316,8103.0,USA
4020,WI-UW-1342,8104.0,USA
4021,WI-UW-1367,8104.0,USA
4022,MO-UW-1392,8099.0,USA
4023,20VR1774,8102.0,NewZealand
4024,QEUH-963F6F,8104.0,England
4025,QEUH-96A214,8102.0,England
4026,QEUH-964177,8104.0,England
4027,QEUH-96470C,8102.0,England
4028,QEUH-96A162,8105.0,England
4029,QEUH-961408,8105.0,England
4030,QEUH-961BA9,8103.0,England
4031,QEUH-95E41D,8104.0,England
4032,QEUH-961550,8101.0,England
4033,QEUH-961ABB,8105.0,NorthernIreland
4034,QEUH-95DD31,8100.0,England
4035,QEUH-961936,8101.0,England
4036,QEUH-95DDC8,8103.0,England
4037,QEUH-997F53,8103.0,England
4038,QEUH-9981D4,8104.0,England
4039,SHEF-10B2E1F,8104.0,England
4040,SHEF-10B2CE8,8105.0,England
4041,SHEF-10B2F0D,8103.0,England
4042,CL-IBV-97006147,8104.0,Spain
4043,CL-IBV-97006172,8104.0,Spain
4044,CL-IBV-97006198,8104.0,Spain
4045,CL-IBV-97006223,8104.0,Spain
4046,RI-IBV-99005851,8104.0,Spain
4047,RI-IBV-99005877,8105.0,Spain
4048,RI-IBV-99005906,8039.0,Spain
4049,CA-UCLA-105,8104.0,USA
4050,CA-UCLA-155,8104.0,USA
4051,CA-UCLA-212,7909.0,USA
4052,CA-UCLA-238,8105.0,USA
4053,CA-UCLA-37,8088.0,USA
4054,CA-UCLA-7,8105.0,USA
4055,CL-IBV-97006247,8104.0,Spain
4056,CL-IBV-97006273,8104.0,Spain
4057,CL-IBV-97006300,8105.0,Spain
4058,CN-IBV-97006477,7712.0,Spain
4059,CN-IBV-97006513,8096.0,Spain
4060,AR-IBV-98005688,7627.0,Spain
4061,AR-IBV-98005730,7538.0,Spain
4062,CN-IBV-98005809,7637.0,Spain
4063,RI-IBV-98002296,8104.0,Spain
4064,RI-IBV-98002325,8104.0,Spain
4065,RI-IBV-98002376,7770.0,Spain
4066,PV-IBV-98001476,7622.0,Spain
4067,PV-IBV-98001557,7135.0,Spain
4068,PV-IBV-98001626,7008.0,Spain
4069,VC-IBV-98003542,7635.0,Spain
4070,VC-IBV-98003581,7385.0,Spain
4071,VC-IBV-98003083,8106.0,Spain
4072,VC-IBV-98003108,8103.0,Spain
4073,PV-IBV-98001002,7126.0,Spain
4074,NC-IBV-98005404,7316.0,Spain
4075,AN-IBV-98001631,8102.0,Spain
4076,AN-IBV-98001761,7956.0,Spain
4077,AN-IBV-98001071,7230.0,Spain
4078,AN-IBV-98001182,7098.0,Spain
4079,AN-IBV-98001280,6973.0,Spain
4080,NM-UNM-00434,6440.0,USA
4081,MD-MDH-0185,8095.0,USA
4082,TX-DSHS-0357,7786.0,USA
4083,TX-DSHS-0383,7337.0,USA
4084,ON-OICR-SLB2816,8105.0,Canada
4085,ON-OICR-SLB2849,8105.0,Canada
4086,SC-DHEC-0781,8105.0,USA
4087,SC-DHEC-0597,8102.0,USA
4088,148nan,8104.0,Singapore
4089,938,8104.0,Singapore
4090,962,8104.0,Singapore
4091,NC-SLPH-0018,8043.0,USA
4092,AN-IBV-98001742,7657.0,Spain
4093,VC-IBV-98003595,7300.0,Spain
4094,VC-IBV-98003635,7633.0,Spain
4095,VC-IBV-98006463,7630.0,Spain
4096,CB-IBV-98002763,8105.0,Spain
4097,CB-IBV-98002791,7108.0,Spain
4098,CB-IBV-98002821,7252.0,Spain
4099,LEED-2A9EA3,8104.0,England
4100,LEED-2A9B8E,8104.0,England
4101,LEED-2AA394,8104.0,England
4102,LEED-2AA31C,8103.0,England
4103,LEED-2A985A,8106.0,England
4104,LEED-2AA0AC,8105.0,England
4105,LEED-2A9C8B,8105.0,England
4106,LEED-2AA042,8105.0,England
4107,LEED-2A9E49,8104.0,England
4108,LEED-2A8396,8105.0,England
4109,LEED-2A8F38,8104.0,England
4110,LEED-2A85EB,8104.0,England
4111,LEED-2A9131,8105.0,England
4112,LEED-2A9043,8105.0,England
4113,LEED-2A8A46,8103.0,England
4114,LEED-2A8721,7228.0,England
4115,LEED-2A84FD,8105.0,England
4116,LEED-2A924D,8104.0,England
4117,VC-IBV-98000425,7656.0,Spain
4118,VC-IBV-98003460,7379.0,Spain
4119,VC-IBV-98000083,8038.0,Spain
4120,Netherlands,7699.0,env
4121,ZH-ETHZ-260008_919_G05,8103.0,Switzerland
4122,GR-ETHZ-260041_932_H06,8104.0,Switzerland
4123,BL-ETHZ-260074_946_H04,8103.0,Switzerland
4124,BL-ETHZ-260112_964_A08,8101.0,Switzerland
4125,ZH-ETHZ-260151_980_D05,8103.0,Switzerland
4126,BE-ETHZ-260180_998_B04,8102.0,Switzerland
4127,202552,8104.0,Andorra
4128,CE-ISCIII-203352,8105.0,Spain
4129,CT-ISCIII-2013594,8103.0,Spain
4130,NA-ISCIII-201951,8104.0,Spain
4131,NW-HHU-80,8102.0,Germany
4132,TG-CCMB-R220,8103.0,India
4133,TG-CCMB-AA158,8031.0,India
4134,TG-CCMB-AA863,8101.0,India
4135,TG-CCMB-AA868,8104.0,India
4136,TG-CCMB-AB415,8099.0,India
4137,TG-CCMB-AB198,8105.0,India
4138,TG-CCMB-AB523,7896.0,India
4139,WY-WYPHL-20009305,8105.0,USA
4140,VM20108924,8104.0,HongKong
4141,MN-MDH-1652,8101.0,USA
4142,QEUH-99002A,8102.0,England
4143,QEUH-9985D8,8101.0,England
4144,QEUH-990172,8104.0,Scotland
4145,QEUH-9985BA,7287.0,England
4146,QEUH-98FEF7,8104.0,England
4147,QEUH-998453,8103.0,England
4148,QEUH-98FFD6,8104.0,England
4149,QEUH-998990,8103.0,England
4150,QEUH-998787,8103.0,Scotland
4151,QEUH-98FD54,7832.0,England
4152,QEUH-9A4445,8104.0,England
4153,QEUH-9A3FEB,8105.0,England
4154,QEUH-96F73E,8104.0,Scotland
4155,QEUH-96F7D4,8104.0,England
4156,QEUH-96F8E0,8104.0,England
4157,QEUH-97004E,8105.0,NorthernIreland
4158,QEUH-96FDA5,8104.0,NorthernIreland
4159,QEUH-98EEBC,8104.0,England
4160,QEUH-98F158,8104.0,Scotland
4161,QEUH-98EFAA,8105.0,England
4162,ULG-10277,8104.0,Belgium
4163,ULG-10302,8104.0,Belgium
4164,ULG-10327,8104.0,Belgium
4165,ULG-10352,6571.0,Belgium
4166,ULG-10377,8104.0,Belgium
4167,ULG-10402,8104.0,Belgium
4168,LIVE-AAA64,7956.0,England
4169,LIVE-AAE1D,8100.0,England
4170,MILK-992037,7808.0,England
4171,MILK-9922E6,7803.0,England
4172,NORW-EEC40,8103.0,England
4173,SHEF-C0B65,8104.0,England
4174,SHEF-C96D4,8104.0,England
4175,SHEF-D1B61,7806.0,England
4176,CVR4163,8101.0,Scotland
4177,MILK-992019,8101.0,Wales
4178,PHWC-16A64D,8104.0,Wales
4179,LIM-UPCH-0061,7852.0,Peru
4180,CAL-UPCH-0092,8103.0,Peru
4181,IHC614,8104.0,SouthKorea
4182,AR-IBV-98005742,7606.0,Spain
4183,GA-IBV-98006042,7148.0,Spain
4184,CT-IBV-98006543,7613.0,Spain
4185,PV-IBV-98006697,7629.0,Spain
4186,PV-IBV-98006734,7159.0,Spain
4187,FL-BPHL-1260,7844.0,USA
4188,FL-BPHL-1263,6606.0,USA
4189,FL-BPHL-1222,8105.0,USA
4190,FL-BPHL-1288,8103.0,USA
4191,FL-BPHL-1307,7518.0,USA
4192,FL-BPHL-1332,8103.0,USA
4193,FL-BPHL-1358,8062.0,USA
4194,FL-BPHL-1383,7851.0,USA
4195,PR-5623,8104.0,Brazil
4196,SC-771,8105.0,Brazil
4197,SE-6608,8103.0,Brazil
4198,BE-ETHZ-270059,8103.0,Switzerland
4199,BE-ETHZ-270218,8092.0,Switzerland
4200,VD-ETHZ-270052,8103.0,Switzerland
4201,VD-ETHZ-270169,8103.0,Switzerland
4202,ZH-ETHZ-270118,8100.0,Switzerland
4203,IL-UW-1503,8101.0,USA
4204,WI-UW-1438,8103.0,USA
4205,WI-UW-1464,8099.0,USA
4206,WI-UW-1493,8099.0,USA
4207,WI-UW-1523,8101.0,USA
4208,SC-DHEC-0931,8105.0,USA
4209,MH-NIV-13768,8105.0,India
4210,MH-NIV-19080,7332.0,India
4211,MH-NIV-81270,8104.0,India
4212,LOND-1286E21,8105.0,England
4213,QEUH-999012,8104.0,England
4214,QEUH-999443,7544.0,England
4215,MR-LUHS-Eilnr101,8104.0,Lithuania
4216,MR-LUHS-Eilnr72,8104.0,Lithuania
4217,MD-IBV-99007123,8101.0,Spain
4218,MD-IBV-99007150,8104.0,Spain
4219,IB-IBV-99007194,8102.0,Spain
4220,TX-DSHS-0443,6620.0,USA
4221,TX-DSHS-0472,7793.0,USA
4222,NMDOH-2020183907,8031.0,USA
4223,NMDOH-2020305764,8101.0,USA
4224,NMDOH-2020322123,8103.0,USA
4225,LOM-UniMI-L105,8058.0,Italy
4226,LOM-UniMI-L132,8058.0,Italy
4227,LOM-UniMI-L158,8019.0,Italy
4228,LOM-UniMI-L187,8057.0,Italy
4229,LOM-UniMI-L216,8058.0,Italy
4230,LOM-UniMI-L257,8065.0,Italy
4231,LOM-UniMI-L289,8058.0,Italy
4232,LOM-UniMI-L331,8058.0,Italy
4233,LOM-UniMI-L372,8057.0,Italy
4234,LOM-UniMI-L407,8058.0,Italy
4235,LOM-UniMI-L434,8058.0,Italy
4236,LOM-UniMI-L462,8058.0,Italy
4237,LOM-UniMI-L56,8058.0,Italy
4238,LOM-UniMI-L84,8065.0,Italy
4239,TX-DSHS-0393,7835.0,USA
4240,TX-DSHS-0420,7623.0,USA
4241,TX-HMH-1036,8103.0,USA
4242,TX-HMH-1093,8104.0,USA
4243,TX-HMH-1148,8104.0,USA
4244,TX-HMH-1190,8104.0,USA
4245,TX-HMH-1238,8106.0,USA
4246,TX-HMH-1281,7816.0,USA
4247,TX-HMH-1325,8105.0,USA
4248,TX-HMH-1371,8104.0,USA
4249,TX-HMH-1405,8103.0,USA
4250,TX-HMH-1445,8104.0,USA
4251,TX-HMH-1495,8103.0,USA
4252,TX-HMH-1531,8105.0,USA
4253,TX-HMH-1736,8105.0,USA
4254,TX-HMH-1770,8105.0,USA
4255,TX-HMH-1847,8104.0,USA
4256,TX-HMH-1923,8105.0,USA
4257,TX-HMH-1972,7815.0,USA
4258,NM-UNM-00531,7050.0,USA
4259,NM-UNM-00562,7746.0,USA
4260,NM-UNM-00594,7013.0,USA
4261,TX-HMH-3567,7502.0,USA
4262,TX-HMH-3597,8101.0,USA
4263,TX-HMH-3626,8103.0,USA
4264,TX-HMH-3659,7815.0,USA
4265,TX-HMH-3711,7816.0,USA
4266,TX-HMH-3741,7815.0,USA
4267,TX-HMH-3769,8103.0,USA
4268,TX-HMH-3799,8104.0,USA
4269,TX-HMH-3824,7815.0,USA
4270,TX-HMH-3851,8102.0,USA
4271,TX-HMH-3915,8103.0,USA
4272,TX-HMH-4021,8105.0,USA
4273,TX-HMH-4052,8104.0,USA
4274,TX-HMH-4082,8103.0,USA
4275,TX-HMH-4111,8103.0,USA
4276,TX-HMH-4139,7815.0,USA
4277,TX-HMH-4196,7791.0,USA
4278,TX-HMH-4239,8103.0,USA
4279,TX-HMH-4266,8104.0,USA
4280,TX-HMH-4293,8104.0,USA
4281,TX-HMH-4319,8104.0,USA
4282,TX-HMH-4352,8104.0,USA
4283,TX-HMH-4384,7974.0,USA
4284,TX-HMH-4417,8104.0,USA
4285,TX-HMH-4450,8104.0,USA
4286,TX-HMH-4478,8104.0,USA
4287,TX-HMH-4508,8104.0,USA
4288,TX-HMH-454,8105.0,USA
4289,TX-HMH-4578,8104.0,USA
4290,TX-HMH-461,8105.0,USA
4291,TX-HMH-4641,7815.0,USA
4292,TX-HMH-2829,8104.0,USA
4293,TX-HMH-2858,8104.0,USA
4294,TX-HMH-2885,8103.0,USA
4295,TX-HMH-2942,7814.0,USA
4296,TX-HMH-2972,8104.0,USA
4297,TX-HMH-3007,7558.0,USA
4298,TX-HMH-3043,7814.0,USA
4299,TX-HMH-3074,8102.0,USA
4300,TX-HMH-3117,8104.0,USA
4301,TX-HMH-3150,8103.0,USA
4302,TX-HMH-3179,8104.0,USA
4303,TX-HMH-3209,8103.0,USA
4304,TX-HMH-3285,7815.0,USA
4305,TX-HMH-3318,8103.0,USA
4306,TX-HMH-3369,8105.0,USA
4307,TX-HMH-3419,7815.0,USA
4308,TX-HMH-3500,8105.0,USA
4309,TX-HMH-3532,8102.0,USA
4310,TX-HMH-4681,7816.0,USA
4311,TX-HMH-471,8105.0,USA
4312,TX-HMH-4749,8102.0,USA
4313,TX-HMH-4786,7816.0,USA
4314,TX-HMH-482,8106.0,USA
4315,TX-HMH-4856,7814.0,USA
4316,TX-HMH-4884,8104.0,USA
4317,TX-HMH-4954,8104.0,USA
4318,TX-HMH-5006,8104.0,USA
4319,TX-HMH-5038,7814.0,USA
4320,TX-HMH-5071,7815.0,USA
4321,TX-HMH-5105,8104.0,USA
4322,TX-HMH-5142,8104.0,USA
4323,TX-HMH-5179,8102.0,USA
4324,TX-HMH-5219,8033.0,USA
4325,TX-HMH-5251,7812.0,USA
4326,TX-HMH-5284,8103.0,USA
4327,TX-HMH-532,8099.0,USA
4328,TX-HMH-5348,8102.0,USA
4329,TX-HMH-5376,8104.0,USA
4330,TX-HMH-5408,7814.0,USA
4331,TX-HMH-5441,8102.0,USA
4332,TX-HMH-5478,8104.0,USA
4333,TX-HMH-5504,8103.0,USA
4334,TX-HMH-5546,8103.0,USA
4335,TX-HMH-5581,8103.0,USA
4336,TX-HMH-5612,8105.0,USA
4337,TX-HMH-5642,8104.0,USA
4338,TX-HMH-5673,8104.0,USA
4339,NSW897,8103.0,Australia
4340,NSW922,8103.0,Australia
4341,NSW956,8103.0,Australia
4342,TX-HMH-1986,8105.0,USA
4343,TX-HMH-2038,8105.0,USA
4344,TX-HMH-2073,8103.0,USA
4345,TX-HMH-2115,8103.0,USA
4346,TX-HMH-2162,8105.0,USA
4347,TX-HMH-2201,8105.0,USA
4348,TX-HMH-2249,7832.0,USA
4349,TX-HMH-2291,8105.0,USA
4350,TX-HMH-2339,7816.0,USA
4351,TX-HMH-2385,8103.0,USA
4352,TX-HMH-2422,8102.0,USA
4353,TX-HMH-2471,8104.0,USA
4354,TX-HMH-2517,8104.0,USA
4355,TX-HMH-2549,8103.0,USA
